,ds,Food,Clothing & Footwear,Housing & Utilities,Household Durables & Services,Health Care,Transport,Communication,Recreation & Culture,Miscellaneous Goods & Services
420,1997-02-01,7.407407407407398,-24.999999999999993,-25.000000000000007,-0.0,-5.000000000000004,-40.0,6.249999999999992,-83.33333333333334,-35.29411764705881
421,1997-03-01,0.0,-11.111111111111107,0.0,-0.0,-5.263157894736835,-16.666666666666668,-0.0,-400.0,54.54545454545453
422,1997-04-01,-20.689655172413797,-25.000000000000007,75.00000000000001,-100.0,61.11111111111111,133.33333333333331,-23.529411764705877,-200.0,-11.764705882352938
423,1997-05-01,-21.7391304347826,100.0,-19.04761904761905,-inf,-6.896551724137923,-11.428571428571425,-0.0,-166.66666666666669,20.000000000000004
424,1997-06-01,5.555555555555548,-275.0,5.882352941176476,199.99999999999997,18.51851851851852,90.3225806451613,53.84615384615385,450.0,-83.33333333333333
425,1997-07-01,-15.789473684210517,-66.66666666666667,94.44444444444444,-66.66666666666666,9.374999999999995,15.254237288135583,-0.0,72.7272727272727,133.33333333333331
426,1997-08-01,6.249999999999992,-428.57142857142856,8.571428571428566,100.0,-20.000000000000004,0.0,-0.0,26.31578947368421,100.0
427,1997-09-01,11.764705882352938,-17.391304347826082,0.0,-50.0,50.000000000000014,-2.941176470588238,-15.000000000000002,-29.166666666666668,35.714285714285715
428,1997-10-01,-26.31578947368421,-68.42105263157893,28.947368421052648,199.99999999999997,9.523809523809511,-4.545454545454543,-0.0,-35.29411764705881,10.526315789473696
429,1997-11-01,28.57142857142858,200.00000000000006,-4.081632653061227,-66.66666666666666,0.0,-12.698412698412694,205.8823529411765,72.7272727272727,-57.14285714285715
430,1997-12-01,-22.22222222222223,-5.55555555555556,0.0,199.99999999999997,0.0,-21.818181818181824,-0.0,-0.0,0.0
431,1998-01-01,42.85714285714287,-164.70588235294116,-2.1276595744680966,-100.0,23.913043478260885,-139.53488372093022,-17.307692307692314,-94.73684210526315,-11.111111111111107
432,1998-02-01,-110.00000000000001,-45.45454545454546,10.869565217391305,-inf,0.0,-52.94117647058824,4.651162790697678,1599.9999999999998,62.5
433,1998-03-01,-449.9999999999999,200.00000000000006,-1.9607843137254832,100.0,1.7543859649122744,24.999999999999993,4.444444444444448,111.76470588235294,23.076923076923077
434,1998-04-01,-14.285714285714283,-11.111111111111107,-18.000000000000007,-449.9999999999999,-22.413793103448274,120.00000000000001,2.1276595744680775,19.444444444444436,6.249999999999992
435,1998-05-01,33.33333333333335,24.999999999999993,-24.390243902439014,-14.285714285714283,-6.6666666666666625,45.45454545454545,4.1666666666666705,20.930232558139544,-5.882352941176463
436,1998-06-01,-37.50000000000001,-114.99999999999999,-6.451612903225811,-16.666666666666664,-11.904761904761903,81.24999999999999,-20.0,-13.461538461538463,49.999999999999986
437,1998-07-01,-100.0,200.00000000000006,-31.034482758620683,0.0,-2.702702702702705,3.448275862068969,-2.500000000000002,2.2222222222222143,25.000000000000007
438,1998-08-01,-inf,-333.3333333333333,-5.000000000000004,0.0,8.333333333333329,21.666666666666664,2.5641025641025665,-13.04347826086956,-30.0
439,1998-09-01,-0.0,28.571428571428577,-5.263157894736835,-100.0,-38.46153846153847,10.958904109589039,-2.500000000000002,5.000000000000004,-42.85714285714286
440,1998-10-01,-0.0,-62.96296296296296,-77.77777777777777,inf,-33.33333333333333,2.469135802469149,-0.0,9.523809523809511,0.0
441,1998-11-01,-100.0,80.0,-50.0,0.0,6.249999999999992,-1.2048192771084507,-89.74358974358975,-8.695652173913032,41.66666666666667
442,1998-12-01,-inf,55.55555555555555,0.0,-14.285714285714283,-5.882352941176463,-3.658536585365841,-0.0,-14.285714285714288,11.764705882352938
443,1999-01-01,-50.0,-74.99999999999999,-500.0,-50.0,-56.25,-58.22784810126582,249.99999999999994,36.111111111111114,-5.263157894736835
444,1999-02-01,-200.0,57.14285714285716,49.999999999999986,166.66666666666669,-14.285714285714283,9.090909090909099,-14.285714285714283,-26.53061224489796,5.555555555555548
445,1999-03-01,-100.0,-45.45454545454546,-0.0,-37.50000000000001,-16.666666666666664,-11.111111111111107,-24.999999999999993,-66.66666666666667,-47.368421052631575
446,1999-04-01,inf,33.33333333333335,75.00000000000001,-160.0,-60.0,-28.12500000000001,33.33333333333333,-50.0,70.0
447,1999-05-01,-11.111111111111107,112.49999999999997,-61.904761904761905,-33.33333333333333,0.0,-34.782608695652165,-8.333333333333323,-200.0,5.882352941176476
448,1999-06-01,37.50000000000001,64.70588235294117,-12.50000000000001,-0.0,0.0,-20.000000000000004,27.272727272727256,-166.66666666666669,0.0
449,1999-07-01,27.272727272727256,-78.57142857142857,85.71428571428574,-50.0,100.0,25.000000000000007,-7.142857142857134,-250.0,-22.22222222222223
450,1999-08-01,-7.142857142857134,266.6666666666667,-0.0,100.0,-75.00000000000001,-153.33333333333331,-7.692307692307699,-50.0,0.0
451,1999-09-01,-15.38461538461538,18.181818181818176,-0.0,-100.0,-200.0,187.49999999999994,8.333333333333341,-233.33333333333334,14.285714285714299
452,1999-10-01,9.09090909090908,46.15384615384614,7.692307692307682,-inf,-300.00000000000006,34.782608695652186,15.38461538461538,-100.0,-6.250000000000005
453,1999-11-01,-16.666666666666664,-7.894736842105258,-0.0,66.66666666666667,-100.0,-3.2258064516129057,13.33333333333333,-inf,-26.66666666666666
454,1999-12-01,60.00000000000001,-17.142857142857146,-0.0,19.999999999999996,inf,23.33333333333334,5.882352941176476,-100.0,-9.090909090909099
455,2000-01-01,-18.750000000000004,27.586206896551737,-135.71428571428572,-0.0,-200.0,10.810810810810796,-33.333333333333336,inf,-9.999999999999998
456,2000-02-01,76.9230769230769,-13.513513513513512,0.0,50.000000000000014,-200.0,21.951219512195134,-8.333333333333323,-150.00000000000003,-33.333333333333336
457,2000-03-01,-34.782608695652165,-43.75,0.0,-33.333333333333336,-100.0,-4.0000000000000036,-0.0,199.99999999999997,416.6666666666667
458,2000-04-01,-66.66666666666666,33.33333333333333,179.99999999999997,16.666666666666664,inf,2.0833333333333446,-9.090909090909099,-200.0,-38.70967741935484
459,2000-05-01,-60.0,29.166666666666675,28.57142857142858,-28.571428571428566,125.0,-59.183673469387756,260.0,-333.33333333333337,-21.052631578947363
460,2000-06-01,0.0,-29.032258064516125,0.0,39.99999999999999,22.22222222222223,44.99999999999999,8.333333333333329,-214.28571428571428,-40.0
461,2000-07-01,-200.0,-13.636363636363647,44.44444444444445,-42.85714285714285,-18.181818181818183,44.82758620689656,5.1282051282051215,0.0,77.77777777777779
462,2000-08-01,-250.0,-73.68421052631578,69.23076923076924,24.999999999999993,55.55555555555555,-16.66666666666667,4.87804878048781,37.50000000000001,6.249999999999992
463,2000-09-01,-100.0,-420.0,2.2727272727272645,-0.0,7.1428571428571495,2.85714285714286,-0.0,18.181818181818176,5.882352941176476
464,2000-10-01,,62.5,15.555555555555559,-0.0,26.66666666666666,-16.666666666666668,-4.651162790697678,7.692307692307682,16.666666666666668
465,2000-11-01,,-15.38461538461538,1.9230769230769162,-0.0,10.526315789473696,-20.000000000000004,-2.439024390243894,128.5714285714286,28.571428571428577
466,2000-12-01,inf,-27.272727272727277,0.0,-60.0,14.285714285714276,4.1666666666666705,5.000000000000004,-12.50000000000001,7.407407407407398
467,2001-01-01,433.33333333333337,-75.00000000000001,-18.867924528301888,-0.0,29.166666666666675,-55.99999999999999,-4.761904761904765,-14.285714285714283,-3.448275862068969
468,2001-02-01,-143.74999999999997,125.0,23.25581395348837,100.0,-6.451612903225811,-100.0,2.499999999999991,-24.999999999999993,17.857142857142858
469,2001-03-01,-142.85714285714286,44.44444444444445,0.0,-25.000000000000007,3.448275862068969,inf,4.87804878048781,16.666666666666668,12.121212121212132
470,2001-04-01,100.0,15.38461538461538,-1.886792452830182,33.33333333333335,16.666666666666664,-66.66666666666666,-4.651162790697678,47.61904761904761,5.405405405405398
471,2001-05-01,16.666666666666664,53.33333333333332,-44.23076923076923,49.999999999999986,-8.571428571428566,349.99999999999994,-65.85365853658537,29.032258064516125,-2.5641025641025665
472,2001-06-01,-28.571428571428566,-104.34782608695652,0.0,-33.33333333333333,0.0,-211.11111111111111,-14.285714285714283,-15.000000000000002,10.526315789473696
473,2001-07-01,39.99999999999999,-2500.0,-41.37931034482759,24.999999999999993,3.124999999999989,-40.0,-0.0,-5.882352941176463,9.523809523809511
474,2001-08-01,-14.285714285714283,-100.0,-100.0,-0.0,-15.151515151515152,16.666666666666664,25.000000000000007,-3.1250000000000027,-15.21739130434782
475,2001-09-01,0.0,-inf,-inf,-19.999999999999996,0.0,57.14285714285716,-6.666666666666672,9.677419354838705,-12.820512820512823
476,2001-10-01,0.0,225.0,74.99999999999997,24.999999999999993,-10.714285714285708,31.818181818181802,14.285714285714299,-8.823529411764701,-23.529411764705877
477,2001-11-01,16.666666666666664,15.38461538461538,85.71428571428574,-0.0,-8.000000000000007,13.79310344827586,-0.0,-80.64516129032258,-11.538461538461549
478,2001-12-01,-114.28571428571428,-33.33333333333333,7.692307692307682,19.999999999999996,-13.04347826086956,33.33333333333336,-18.750000000000004,0.0,-8.695652173913032
479,2002-01-01,1099.9999999999998,60.00000000000001,107.14285714285714,50.000000000000014,-30.000000000000004,-31.818181818181824,-23.076923076923077,16.666666666666664,-28.571428571428577
480,2002-02-01,-150.0,37.50000000000001,31.034482758620683,-22.22222222222223,0.0,-20.000000000000004,-19.999999999999996,85.71428571428574,0.0
481,2002-03-01,-100.0,-90.9090909090909,-0.0,42.85714285714287,164.28571428571433,20.833333333333336,-62.5,-7.692307692307699,-186.66666666666666
482,2002-04-01,-inf,149.99999999999997,7.894736842105258,-30.000000000000004,-10.81081081081082,-20.689655172413797,-0.0,-133.33333333333334,-23.076923076923077
483,2002-05-01,-200.0,-60.0,-46.341463414634134,-0.0,-6.0606060606060534,-43.47826086956521,-0.0,24.999999999999993,-250.0
484,2002-06-01,0.0,-500.0,-0.0,42.85714285714287,-3.2258064516129057,-153.84615384615384,-66.66666666666666,-300.0,20.000000000000004
485,2002-07-01,-200.0,62.5,-22.727272727272734,-19.999999999999996,3.333333333333336,-171.42857142857144,-0.0,-210.0,-183.33333333333331
486,2002-08-01,199.99999999999997,53.84615384615385,-0.0,-12.50000000000001,-3.2258064516129057,19.999999999999996,-200.0,-9.090909090909099,-6.666666666666672
487,2002-09-01,-233.33333333333334,-90.0,-17.647058823529417,-14.285714285714283,6.666666666666672,183.33333333333334,-100.0,-0.0,14.285714285714299
488,2002-10-01,-75.00000000000001,950.0,-14.285714285714283,50.000000000000014,6.249999999999992,-58.82352941176471,inf,-19.999999999999996,-43.75
489,2002-11-01,-100.0,42.85714285714285,-50.0,-0.0,0.0,-171.42857142857144,-100.0,-187.5,55.55555555555555
490,2002-12-01,inf,-70.0,-0.0,-33.333333333333336,0.0,60.00000000000001,,71.42857142857143,-14.285714285714283
491,2003-01-01,16.666666666666664,288.88888888888886,-50.0,-16.666666666666664,11.764705882352938,24.999999999999993,inf,16.666666666666664,-125.0
492,2003-02-01,-171.42857142857144,-54.285714285714285,-0.0,19.999999999999996,0.0,10.000000000000009,-11.111111111111107,-21.428571428571416,-166.66666666666669
493,2003-03-01,-120.0,-31.25,-0.0,-16.666666666666664,-60.526315789473685,36.36363636363635,-18.750000000000004,-36.36363636363637,-2300.0
494,2003-04-01,500.0,9.09090909090908,-633.3333333333334,19.999999999999996,6.666666666666672,-106.66666666666667,0.0,-271.42857142857144,6.818181818181814
495,2003-05-01,-16.666666666666664,-8.333333333333323,-100.0,-16.666666666666664,-6.250000000000005,1399.9999999999998,-15.38461538461538,200.00000000000006,-57.446808510638306
496,2003-06-01,-19.999999999999996,-118.18181818181816,,-40.0,0.0,-40.0,-9.090909090909099,52.77777777777778,-5.000000000000004
497,2003-07-01,49.999999999999986,300.00000000000006,-inf,66.66666666666667,13.33333333333333,33.33333333333333,10.000000000000009,-27.27272727272727,299.99999999999994
498,2003-08-01,33.33333333333335,-75.00000000000001,-0.0,-19.999999999999996,5.882352941176476,-0.0,54.54545454545453,-15.000000000000002,3.947368421052641
499,2003-09-01,-25.000000000000007,199.99999999999997,-0.0,74.99999999999997,-11.111111111111107,-66.66666666666666,0.0,-58.82352941176471,1.265822784810122
500,2003-10-01,66.66666666666667,100.0,450.0,-28.571428571428566,-12.50000000000001,24.999999999999993,-5.882352941176463,-14.285714285714283,6.25
501,2003-11-01,10.000000000000009,-83.33333333333334,36.36363636363635,-40.0,0.0,-40.0,-37.50000000000001,50.000000000000014,-1.17647058823529
502,2003-12-01,9.09090909090908,-799.9999999999999,-0.0,33.33333333333335,-14.285714285714283,-233.33333333333334,-19.999999999999996,-22.22222222222223,-3.5714285714285796
503,2004-01-01,0.0,-14.285714285714283,193.33333333333337,-275.0,383.3333333333333,300.00000000000006,-112.5,-14.285714285714283,7.407407407407403
504,2004-02-01,66.66666666666667,-16.666666666666664,-127.27272727272727,14.285714285714299,3.448275862068969,-6.250000000000005,-100.0,8.333333333333341,3.4482758620689737
505,2004-03-01,5.000000000000004,-220.00000000000003,-291.6666666666667,-12.50000000000001,-1.6666666666666607,-126.66666666666666,-inf,-53.846153846153854,-14.444444444444443
506,2004-04-01,-33.33333333333334,-158.33333333333331,-73.91304347826086,-28.571428571428566,-1.6949152542372972,-275.0,49.999999999999986,-200.0,2.5974025974025996
507,2004-05-01,0.0,-100.0,-250.0,19.999999999999996,-3.448275862068969,271.4285714285715,-100.0,566.6666666666667,3.797468354430366
508,2004-06-01,21.428571428571434,inf,-377.77777777777777,33.33333333333335,-1.7857142857142794,-11.538461538461549,,0.0,-4.8780487804877986
509,2004-07-01,5.882352941176476,-229.41176470588238,-124.0,-37.50000000000001,0.0,17.391304347826104,,12.5,-37.179487179487175
510,2004-08-01,5.555555555555548,-118.18181818181816,0.0,-720.0,0.0,-14.814814814814827,-inf,-26.66666666666667,8.163265306122437
511,2004-09-01,68.42105263157896,175.0,-66.66666666666666,-9.677419354838717,0.0,4.347826086956526,-0.0,-51.515151515151516,-1.886792452830182
512,2004-10-01,-12.50000000000001,-9.090909090909099,650.0,-10.714285714285708,-5.4545454545454515,-29.166666666666668,-100.0,-12.50000000000001,-15.38461538461538
513,2004-11-01,-7.142857142857134,-170.0,20.000000000000004,11.999999999999993,0.0,-47.05882352941176,inf,0.0,6.818181818181814
514,2004-12-01,-11.538461538461549,-14.285714285714283,5.555555555555548,-0.0,3.8461538461538494,-144.44444444444443,0.0,-107.14285714285714,-2.1276595744680966
515,2005-01-01,-30.43478260869564,50.000000000000014,-42.105263157894726,10.714285714285724,-90.74074074074075,450.0,-150.0,100.0,-19.565217391304337
516,2005-02-01,6.249999999999992,-188.8888888888889,-81.81818181818183,-0.0,-19.999999999999996,63.636363636363626,133.33333333333331,-150.00000000000003,-16.216216216216218
517,2005-03-01,-11.764705882352938,149.99999999999997,850.0,-16.129032258064516,-25.000000000000007,-16.666666666666668,42.85714285714287,-599.9999999999999,58.06451612903226
518,2005-04-01,13.33333333333333,-40.0,-105.26315789473684,96.15384615384613,33.33333333333335,-43.333333333333336,10.000000000000009,-380.0,-14.285714285714288
519,2005-05-01,0.0,-141.66666666666669,-0.0,-1.9607843137254832,24.999999999999993,100.0,9.09090909090908,-14.285714285714283,-7.1428571428571495
520,2005-06-01,-5.882352941176463,60.00000000000001,199.99999999999997,-1.9999999999999927,19.999999999999996,11.764705882352938,-8.333333333333323,-41.66666666666667,12.820512820512834
521,2005-07-01,-6.250000000000005,125.0,-633.3333333333334,-2.040816326530623,-33.33333333333333,13.157894736842104,9.09090909090908,0.0,-4.545454545454549
522,2005-08-01,0.0,-50.0,0.0,-66.66666666666666,0.0,-44.18604651162791,16.666666666666664,85.71428571428574,9.523809523809511
523,2005-09-01,-93.33333333333333,11.111111111111107,-12.50000000000001,-0.0,24.999999999999993,-58.333333333333336,14.285714285714299,38.46153846153846,4.347826086956526
524,2005-10-01,599.9999999999999,-170.0,71.42857142857143,12.499999999999996,60.00000000000001,10.000000000000009,24.999999999999993,50.000000000000014,4.1666666666666705
525,2005-11-01,14.285714285714299,157.14285714285717,12.50000000000001,-16.666666666666668,0.0,90.9090909090909,-35.0,-29.62962962962964,4.0000000000000036
526,2005-12-01,24.999999999999993,-55.55555555555556,0.0,-6.666666666666672,-25.000000000000007,-42.85714285714286,-30.76923076923077,52.63157894736842,-3.8461538461538494
527,2006-01-01,70.0,-225.0,111.1111111111111,64.28571428571428,33.33333333333335,41.66666666666667,-0.0,-10.344827586206891,4.0000000000000036
528,2006-02-01,-64.70588235294117,-229.99999999999997,-33.333333333333336,-8.695652173913032,-12.50000000000001,-0.0,-44.44444444444445,-46.15384615384615,19.23076923076923
529,2006-03-01,116.66666666666667,-53.846153846153854,0.0,4.761904761904765,14.285714285714299,-35.29411764705881,100.0,35.714285714285715,-82.25806451612902
530,2006-04-01,15.38461538461538,-200.0,2.631578947368424,-104.54545454545455,12.499999999999996,18.181818181818176,19.999999999999996,-110.5263157894737,9.09090909090908
531,2006-05-01,6.666666666666672,-283.33333333333337,0.0,-300.00000000000006,22.22222222222223,-30.76923076923077,-41.66666666666667,850.0,25.000000000000007
532,2006-06-01,12.499999999999996,0.0,46.15384615384616,-0.0,-9.090909090909099,55.55555555555555,100.0,-21.052631578947363,33.33333333333333
533,2006-07-01,5.555555555555548,254.5454545454545,-54.385964912280706,-50.0,-9.999999999999998,-64.28571428571428,-28.571428571428566,20.000000000000004,0.0
534,2006-08-01,-10.526315789473681,-46.15384615384615,0.0,-0.0,0.0,300.0,-0.0,22.22222222222223,-9.999999999999998
535,2006-09-01,0.0,-33.33333333333334,0.0,199.99999999999997,0.0,60.00000000000001,-19.999999999999996,4.545454545454529,5.555555555555548
536,2006-10-01,-11.764705882352938,-64.28571428571428,-30.76923076923077,-133.33333333333334,-11.111111111111107,-31.25,-12.50000000000001,13.043478260869579,26.31578947368421
537,2006-11-01,6.666666666666672,-260.0,-5.55555555555556,-200.0,12.499999999999996,-9.090909090909099,57.14285714285716,-69.23076923076923,-20.833333333333336
538,2006-12-01,6.249999999999992,-50.0,0.0,-100.0,22.22222222222223,-40.0,18.181818181818176,-62.5,36.842105263157904
539,2007-01-01,-5.882352941176463,-150.00000000000003,-141.1764705882353,-inf,-9.090909090909099,8.333333333333341,-7.692307692307699,133.33333333333331,-23.076923076923077
540,2007-02-01,62.5,-200.0,-0.0,-0.0,60.00000000000001,-15.38461538461538,-8.333333333333323,-142.85714285714286,-30.000000000000004
541,2007-03-01,-34.61538461538462,-400.0,-257.14285714285717,100.0,12.499999999999996,72.7272727272727,-90.9090909090909,166.66666666666669,14.285714285714299
542,2007-04-01,-29.411764705882355,33.33333333333335,-200.0,-349.99999999999994,33.33333333333333,-57.89473684210525,-200.0,249.99999999999994,-6.250000000000005
543,2007-05-01,16.666666666666664,-87.5,-9.090909090909099,100.0,20.833333333333336,-275.0,-100.0,0.0,-6.666666666666672
544,2007-06-01,14.285714285714299,-100.0,110.00000000000001,0.0,17.24137931034483,142.85714285714286,inf,17.857142857142858,-14.285714285714283
545,2007-07-01,81.24999999999999,inf,-147.61904761904762,-90.0,61.76470588235294,-5.882352941176463,133.33333333333331,30.303030303030305,166.66666666666669
546,2007-08-01,13.79310344827586,-33.33333333333333,19.999999999999996,500.0,5.4545454545454515,24.999999999999993,14.285714285714299,9.302325581395356,-3.1250000000000027
547,2007-09-01,12.121212121212132,12.499999999999996,-58.333333333333336,-16.666666666666664,-1.7241379310344769,-37.5,-18.750000000000004,4.255319148936174,3.2258064516129057
548,2007-10-01,13.513513513513512,-122.22222222222223,459.99999999999994,-60.0,3.5087719298245648,103.99999999999999,107.69230769230771,10.20408163265306,-25.000000000000007
549,2007-11-01,23.809523809523807,-850.0,25.000000000000007,-50.0,0.0,35.29411764705884,-11.11111111111112,-22.222222222222225,20.833333333333336
550,2007-12-01,17.307692307692296,53.33333333333332,-151.42857142857142,1099.9999999999998,11.864406779661005,34.78260869565218,-29.166666666666668,9.523809523809511,0.0
551,2008-01-01,1.6393442622950907,52.17391304347827,-505.55555555555554,75.00000000000001,16.66666666666668,-4.3010752688172085,-17.647058823529417,-2.173913043478253,-3.448275862068969
552,2008-02-01,9.677419354838705,-51.42857142857144,-12.328767123287664,-9.52380952380953,-3.896103896103894,11.235955056179774,0.0,0.0,0.0
553,2008-03-01,14.705882352941178,-47.05882352941176,6.249999999999992,-5.263157894736835,0.0,2.0202020202020132,0.0,-6.6666666666666625,10.714285714285724
554,2008-04-01,11.538461538461533,-33.333333333333336,82.3529411764706,0.0,-8.108108108108116,-10.891089108910888,-7.142857142857134,-11.904761904761903,3.2258064516129057
555,2008-05-01,4.597701149425292,100.0,16.129032258064516,-16.666666666666668,-8.823529411764701,-13.333333333333336,-38.46153846153846,29.72972972972972,0.0
556,2008-06-01,2.19780219780221,33.33333333333335,20.83333333333332,-13.33333333333333,-4.838709677419352,-21.7948717948718,-12.50000000000001,-6.2499999999999964,-6.250000000000005
557,2008-07-01,-9.677419354838712,-50.0,-9.770114942528732,100.0,-27.118644067796616,-26.22950819672131,-200.0,-11.11111111111111,-66.66666666666666
558,2008-08-01,-1.1904761904761862,125.0,10.191082802547779,-3.8461538461538494,0.0,-44.44444444444444,-28.571428571428566,-2.500000000000002,0.0
559,2008-09-01,-2.40963855421688,50.000000000000014,5.202312138728315,31.999999999999996,0.0,40.0,-60.0,-7.692307692307689,10.000000000000009
560,2008-10-01,-3.7037037037037015,-37.03703703703704,8.791208791208799,-6.0606060606060534,-4.651162790697678,-108.57142857142857,599.9999999999999,-5.55555555555556,18.181818181818176
561,2008-11-01,-12.820512820512823,-23.529411764705877,-2.020202020202031,16.129032258064516,0.0,566.6666666666667,7.1428571428571495,-23.529411764705877,-69.23076923076923
562,2008-12-01,-16.17647058823529,-84.61538461538461,23.71134020618558,-36.111111111111114,-19.51219512195122,315.00000000000006,-73.33333333333334,-42.30769230769231,125.0
563,2009-01-01,-5.263157894736839,-349.99999999999994,-29.58333333333334,-34.782608695652165,-12.12121212121212,-18.072289156626514,-275.0,60.0,-33.333333333333336
564,2009-02-01,-24.074074074074087,-280.0,-17.15976331360946,6.666666666666672,-6.896551724137923,-0.0,-42.85714285714285,-66.66666666666666,-66.66666666666666
565,2009-03-01,2.4390243902439157,-33.333333333333336,-19.28571428571428,-12.50000000000001,-7.407407407407414,10.294117647058826,49.999999999999986,-12.50000000000001,300.00000000000006
566,2009-04-01,-21.428571428571434,16.666666666666664,-68.14159292035399,7.1428571428571495,-20.0,14.66666666666666,33.33333333333335,-171.42857142857144,-62.5
567,2009-05-01,-21.212121212121204,28.57142857142858,-2.77777777777778,-20.000000000000004,-5.000000000000004,-11.627906976744185,0.0,140.0,66.66666666666667
568,2009-06-01,-23.076923076923077,88.88888888888889,-57.14285714285714,8.333333333333341,-5.263157894736835,-26.31578947368421,12.499999999999996,16.666666666666664,-60.0
569,2009-07-01,-30.000000000000004,35.29411764705881,-120.0,-23.076923076923077,-11.111111111111107,-33.928571428571416,11.111111111111107,28.57142857142858,-100.0
570,2009-08-01,-21.428571428571416,-47.826086956521735,566.6666666666667,-9.999999999999998,-31.25,-91.8918918918919,-30.000000000000004,33.33333333333333,inf
571,2009-09-01,0.0,-108.33333333333334,25.0,-55.55555555555556,27.272727272727256,-33.33333333333333,0.0,16.666666666666664,-200.0
572,2009-10-01,-9.090909090909099,-2399.9999999999995,103.99999999999999,149.99999999999997,-7.142857142857134,-699.9999999999999,-57.14285714285714,25.000000000000007,-200.0
573,2009-11-01,-19.999999999999996,-73.91304347826086,7.843137254901968,-40.0,-7.692307692307699,174.99999999999997,-700.0000000000001,-22.85714285714285,400.0
574,2009-12-01,-25.000000000000007,33.33333333333335,12.727272727272732,16.666666666666664,8.333333333333341,100.0,22.22222222222223,-11.11111111111112,-60.0
575,2010-01-01,-83.33333333333334,12.499999999999996,-59.67741935483871,57.14285714285716,-30.76923076923077,7.575757575757576,100.0,37.5,100.0
576,2010-02-01,1000.0,-222.22222222222223,-15.999999999999998,-18.181818181818183,-33.333333333333336,5.633802816901413,-52.27272727272727,-84.84848484848484,24.999999999999993
577,2010-03-01,-18.181818181818183,-163.63636363636363,-61.904761904761905,44.44444444444445,50.000000000000014,34.666666666666664,-4.761904761904765,100.0,-100.0
578,2010-04-01,33.33333333333333,0.0,-500.0,-38.46153846153846,66.66666666666666,32.67326732673268,104.99999999999999,-150.0,inf
579,2010-05-01,8.333333333333341,57.14285714285716,-46.87500000000001,12.499999999999996,6.666666666666672,11.940298507462684,-0.0,100.0,-19.999999999999996
580,2010-06-01,-7.692307692307699,-90.9090909090909,41.17647058823529,22.22222222222223,12.499999999999996,-31.33333333333333,-29.268292682926827,-50.0,49.999999999999986
581,2010-07-01,25.000000000000007,-300.00000000000006,20.833333333333336,-9.090909090909099,22.22222222222223,2.9126213592232904,-3.448275862068969,260.0,0.0
582,2010-08-01,13.33333333333333,-550.0,17.24137931034483,10.000000000000009,13.636363636363628,-16.0377358490566,-39.285714285714285,33.33333333333333,33.33333333333335
583,2010-09-01,0.0,-44.44444444444445,49.99999999999999,-9.090909090909099,-11.999999999999993,2.2471910112359472,-5.882352941176463,8.333333333333341,0.0
584,2010-10-01,0.0,120.00000000000001,-23.52941176470588,19.999999999999996,9.09090909090908,4.3956043956043995,31.25,11.538461538461531,12.499999999999996
585,2010-11-01,5.882352941176476,63.636363636363626,12.820512820512834,-16.666666666666664,0.0,-1.0526315789473648,-123.80952380952381,-6.896551724137923,44.44444444444445
586,2010-12-01,16.666666666666668,-100.0,27.272727272727256,0.0,4.1666666666666705,36.17021276595745,39.99999999999999,-14.814814814814827,-30.76923076923077
587,2011-01-01,33.33333333333332,inf,3.5714285714285747,110.00000000000001,15.999999999999998,42.96875,-14.285714285714283,-126.08695652173914,22.22222222222223
588,2011-02-01,-10.714285714285708,1099.9999999999998,10.344827586206906,104.76190476190474,3.448275862068969,-16.93989071038252,-383.3333333333333,166.66666666666669,-9.090909090909099
589,2011-03-01,4.0000000000000036,-33.33333333333333,21.874999999999993,2.32558139534885,-6.666666666666672,-11.842105263157888,41.17647058823529,-37.50000000000001,10.000000000000009
590,2011-04-01,11.538461538461531,-37.50000000000001,-28.20512820512821,49.99999999999998,-3.5714285714285587,-12.686567164179113,-83.33333333333334,60.00000000000001,-9.090909090909099
591,2011-05-01,-3.448275862068969,19.999999999999996,57.14285714285716,13.636363636363644,-7.407407407407414,-36.75213675213674,-25.000000000000007,31.25,0.0
592,2011-06-01,10.714285714285724,66.66666666666667,9.09090909090908,1.3333333333333286,-8.000000000000007,40.54054054054054,433.33333333333337,-47.61904761904761,0.0
593,2011-07-01,-3.2258064516129057,-180.0,7.2916666666666785,0.0,-21.7391304347826,10.576923076923073,-6.250000000000005,54.54545454545453,39.99999999999999
594,2011-08-01,0.0,-37.50000000000001,4.854368932038835,-1.315789473684206,0.0,8.695652173913043,66.66666666666666,-35.29411764705881,-35.71428571428571
595,2011-09-01,3.333333333333336,-120.0,-3.703703703703707,0.0,11.111111111111107,-8.799999999999997,8.000000000000007,45.45454545454545,0.0
596,2011-10-01,12.90322580645161,-900.0,2.8846153846153744,-3.9999999999999973,-5.000000000000004,-7.8947368421052655,-37.03703703703704,24.999999999999993,11.111111111111107
597,2011-11-01,2.85714285714286,-25.000000000000007,0.9345794392523498,4.166666666666664,15.789473684210542,9.523809523809524,5.882352941176476,-15.000000000000002,-60.0
598,2011-12-01,2.77777777777778,-100.0,0.0,-1.3333333333333286,22.727272727272727,-13.043478260869565,5.555555555555548,-41.17647058823529,24.999999999999993
599,2012-01-01,2.7027027027026933,inf,-4.62962962962963,-13.513513513513512,14.814814814814811,-65.0,-73.68421052631578,-340.0,39.99999999999999
